Jahreszeit;Tagestyp;Zeit von;Zeit bis;Wert;;Jahreszeit;Tagestyp;Zeit von;Zeit bis;Wert;;Jahreszeit;Tagestyp;Zeit von;Zeit bis;Wert
Sommer;Montag - Freitag;10:30;10:45;0.10828;;Übergangszeit;Montag - Freitag;10:30;10:45;0.1118;;Winter;Montag - Freitag;10:30;10:45;0.126
Sommer;Montag - Freitag;10:45;11:00;0.111;;Übergangszeit;Montag - Freitag;10:45;11:00;0.11332;;Winter;Montag - Freitag;10:45;11:00;0.12384
Sommer;Montag - Freitag;11:00;11:15;0.11496;;Übergangszeit;Montag - Freitag;11:00;11:15;0.11648;;Winter;Montag - Freitag;11:00;11:15;0.12568
Sommer;Montag - Freitag;11:15;11:30;0.11876;;Übergangszeit;Montag - Freitag;11:15;11:30;0.1196;;Winter;Montag - Freitag;11:15;11:30;0.12928
Sommer;Montag - Freitag;11:30;11:45;0.121;;Übergangszeit;Montag - Freitag;11:30;11:45;0.1214;;Winter;Montag - Freitag;11:30;11:45;0.13224
Sommer;Montag - Freitag;11:45;12:00;0.12032;;Übergangszeit;Montag - Freitag;11:45;12:00;0.12032;;Winter;Montag - Freitag;11:45;12:00;0.13204
Sommer;Montag - Freitag;12:00;12:15;0.11596;;Übergangszeit;Montag - Freitag;12:00;12:15;0.1156;;Winter;Montag - Freitag;12:00;12:15;0.12704
Sommer;Montag - Freitag;12:15;12:30;0.10896;;Übergangszeit;Montag - Freitag;12:15;12:30;0.1084;;Winter;Montag - Freitag;12:15;12:30;0.1188
Sommer;Montag - Freitag;12:30;12:45;0.10092;;Übergangszeit;Montag - Freitag;12:30;12:45;0.10044;;Winter;Montag - Freitag;12:30;12:45;0.10956
Sommer;Montag - Freitag;12:45;13:00;0.09348;;Übergangszeit;Montag - Freitag;12:45;13:00;0.09348;;Winter;Montag - Freitag;12:45;13:00;0.10164
Sommer;Montag - Freitag;13:00;13:15;0.08788;;Übergangszeit;Montag - Freitag;13:00;13:15;0.08884;;Winter;Montag - Freitag;13:00;13:15;0.0968
Sommer;Montag - Freitag;13:15;13:30;0.0842;;Übergangszeit;Montag - Freitag;13:15;13:30;0.08636;;Winter;Montag - Freitag;13:15;13:30;0.09464
Sommer;Montag - Freitag;13:30;13:45;0.08224;;Übergangszeit;Montag - Freitag;13:30;13:45;0.08536;;Winter;Montag - Freitag;13:30;13:45;0.0942
Sommer;Montag - Freitag;13:45;14:00;0.0818;;Übergangszeit;Montag - Freitag;13:45;14:00;0.08528;;Winter;Montag - Freitag;13:45;14:00;0.09464
Sommer;Montag - Freitag;14:00;14:15;0.08252;;Übergangszeit;Montag - Freitag;14:00;14:15;0.08556;;Winter;Montag - Freitag;14:00;14:15;0.09512
Sommer;Montag - Freitag;14:15;14:30;0.08396;;Übergangszeit;Montag - Freitag;14:15;14:30;0.08592;;Winter;Montag - Freitag;14:15;14:30;0.09548
Sommer;Montag - Freitag;14:30;14:45;0.08544;;Übergangszeit;Montag - Freitag;14:30;14:45;0.08628;;Winter;Montag - Freitag;14:30;14:45;0.09572
Sommer;Montag - Freitag;14:45;15:00;0.08644;;Übergangszeit;Montag - Freitag;14:45;15:00;0.08644;;Winter;Montag - Freitag;14:45;15:00;0.0958
Sommer;Montag - Freitag;15:00;15:15;0.08652;;Übergangszeit;Montag - Freitag;15:00;15:15;0.08632;;Winter;Montag - Freitag;15:00;15:15;0.09576
Sommer;Montag - Freitag;15:15;15:30;0.08588;;Übergangszeit;Montag - Freitag;15:15;15:30;0.086;;Winter;Montag - Freitag;15:15;15:30;0.0958
Sommer;Montag - Freitag;15:30;15:45;0.08496;;Übergangszeit;Montag - Freitag;15:30;15:45;0.0856;;Winter;Montag - Freitag;15:30;15:45;0.09616
Sommer;Montag - Freitag;15:45;16:00;0.08412;;Übergangszeit;Montag - Freitag;15:45;16:00;0.08528;;Winter;Montag - Freitag;15:45;16:00;0.09696
Sommer;Montag - Freitag;16:00;16:15;0.08364;;Übergangszeit;Montag - Freitag;16:00;16:15;0.08516;;Winter;Montag - Freitag;16:00;16:15;0.09856
Sommer;Montag - Freitag;16:15;16:30;0.08344;;Übergangszeit;Montag - Freitag;16:15;16:30;0.08544;;Winter;Montag - Freitag;16:15;16:30;0.1012
Sommer;Montag - Freitag;16:30;16:45;0.08328;;Übergangszeit;Montag - Freitag;16:30;16:45;0.0862;;Winter;Montag - Freitag;16:30;16:45;0.10524
Sommer;Montag - Freitag;16:45;17:00;0.08296;;Übergangszeit;Montag - Freitag;16:45;17:00;0.08764;;Winter;Montag - Freitag;16:45;17:00;0.111
Sommer;Montag - Freitag;17:00;17:15;0.0828;;Übergangszeit;Montag - Freitag;17:00;17:15;0.09032;;Winter;Montag - Freitag;17:00;17:15;0.11908
Sommer;Montag - Freitag;17:15;17:30;0.08572;;Übergangszeit;Montag - Freitag;17:15;17:30;0.0966;;Winter;Montag - Freitag;17:15;17:30;0.13108
Sommer;Montag - Freitag;17:30;17:45;0.09516;;Übergangszeit;Montag - Freitag;17:30;17:45;0.1092;;Winter;Montag - Freitag;17:30;17:45;0.1488
Sommer;Montag - Freitag;17:45;18:00;0.11448;;Übergangszeit;Montag - Freitag;17:45;18:00;0.13084;;Winter;Montag - Freitag;17:45;18:00;0.17408
Sommer;Montag - Freitag;18:00;18:15;0.14528;;Übergangszeit;Montag - Freitag;18:00;18:15;0.16264;;Winter;Montag - Freitag;18:00;18:15;0.20732
Sommer;Montag - Freitag;18:15;18:30;0.18112;;Übergangszeit;Montag - Freitag;18:15;18:30;0.19884;;Winter;Montag - Freitag;18:15;18:30;0.24308
Sommer;Montag - Freitag;18:30;18:45;0.21376;;Übergangszeit;Montag - Freitag;18:30;18:45;0.232;;Winter;Montag - Freitag;18:30;18:45;0.2744
Sommer;Montag - Freitag;18:45;19:00;0.23484;;Übergangszeit;Montag - Freitag;18:45;19:00;0.25468;;Winter;Montag - Freitag;18:45;19:00;0.2944
Sommer;Montag - Freitag;19:00;19:15;0.23836;;Übergangszeit;Montag - Freitag;19:00;19:15;0.2614;;Winter;Montag - Freitag;19:00;19:15;0.29804
Sommer;Montag - Freitag;19:15;19:30;0.22764;;Übergangszeit;Montag - Freitag;19:15;19:30;0.25444;;Winter;Montag - Freitag;19:15;19:30;0.28756
Sommer;Montag - Freitag;19:30;19:45;0.20824;;Übergangszeit;Montag - Freitag;19:30;19:45;0.23796;;Winter;Montag - Freitag;19:30;19:45;0.26704
Sommer;Montag - Freitag;19:45;20:00;0.18576;;Übergangszeit;Montag - Freitag;19:45;20:00;0.21612;;Winter;Montag - Freitag;19:45;20:00;0.24068
Sommer;Montag - Freitag;20:00;20:15;0.16488;;Übergangszeit;Montag - Freitag;20:00;20:15;0.19276;;Winter;Montag - Freitag;20:00;20:15;0.21216
Sommer;Montag - Freitag;20:15;20:30;0.14648;;Übergangszeit;Montag - Freitag;20:15;20:30;0.1696;;Winter;Montag - Freitag;20:15;20:30;0.18384
Sommer;Montag - Freitag;20:30;20:45;0.13048;;Übergangszeit;Montag - Freitag;20:30;20:45;0.14812;;Winter;Montag - Freitag;20:30;20:45;0.15764
Sommer;Montag - Freitag;20:45;21:00;0.11684;;Übergangszeit;Montag - Freitag;20:45;21:00;0.12968;;Winter;Montag - Freitag;20:45;21:00;0.13552
Sommer;Montag - Freitag;21:00;21:15;0.10544;;Übergangszeit;Montag - Freitag;21:00;21:15;0.11532;;Winter;Montag - Freitag;21:00;21:15;0.11892
Sommer;Montag - Freitag;21:15;21:30;0.09612;;Übergangszeit;Montag - Freitag;21:15;21:30;0.1046;;Winter;Montag - Freitag;21:15;21:30;0.10716
Sommer;Montag - Freitag;21:30;21:45;0.08872;;Übergangszeit;Montag - Freitag;21:30;21:45;0.0968;;Winter;Montag - Freitag;21:30;21:45;0.09908
Sommer;Montag - Freitag;21:45;22:00;0.08296;;Übergangszeit;Montag - Freitag;21:45;22:00;0.09112;;Winter;Montag - Freitag;21:45;22:00;0.09348
Sommer;Montag - Freitag;22:00;22:15;0.07864;;Übergangszeit;Montag - Freitag;22:00;22:15;0.08692;;Winter;Montag - Freitag;22:00;22:15;0.08932
Sommer;Montag - Freitag;22:15;22:30;0.07532;;Übergangszeit;Montag - Freitag;22:15;22:30;0.08368;;Winter;Montag - Freitag;22:15;22:30;0.08608
Sommer;Montag - Freitag;22:30;22:45;0.07264;;Übergangszeit;Montag - Freitag;22:30;22:45;0.08096;;Winter;Montag - Freitag;22:30;22:45;0.08332
Sommer;Montag - Freitag;22:45;23:00;0.07008;;Übergangszeit;Montag - Freitag;22:45;23:00;0.07828;;Winter;Montag - Freitag;22:45;23:00;0.0806
Sommer;Montag - Freitag;23:00;23:15;0.0674;;Übergangszeit;Montag - Freitag;23:00;23:15;0.07536;;Winter;Montag - Freitag;23:00;23:15;0.07768
Sommer;Montag - Freitag;23:15;23:30;0.0646;;Übergangszeit;Montag - Freitag;23:15;23:30;0.07228;;Winter;Montag - Freitag;23:15;23:30;0.07464
Sommer;Montag - Freitag;23:30;23:45;0.06192;;Übergangszeit;Montag - Freitag;23:30;23:45;0.06928;;Winter;Montag - Freitag;23:30;23:45;0.07164
Sommer;Montag - Freitag;23:45;00:00;0.0596;;Übergangszeit;Montag - Freitag;23:45;00:00;0.0666;;Winter;Montag - Freitag;23:45;00:00;0.06892
Sommer;Samstag;00:00;00:15;0.0672;;Übergangszeit;Samstag;00:00;00:15;0.07136;;Winter;Samstag;00:00;00:15;0.07396
Sommer;Samstag;00:15;00:30;0.0656;;Übergangszeit;Samstag;00:15;00:30;0.06944;;Winter;Samstag;00:15;00:30;0.073
Sommer;Samstag;00:30;00:45;0.06428;;Übergangszeit;Samstag;00:30;00:45;0.068;;Winter;Samstag;00:30;00:45;0.0726
Sommer;Samstag;00:45;01:00;0.063;;Übergangszeit;Samstag;00:45;01:00;0.06668;;Winter;Samstag;00:45;01:00;0.07224
Sommer;Samstag;01:00;01:15;0.06144;;Übergangszeit;Samstag;01:00;01:15;0.06532;;Winter;Samstag;01:00;01:15;0.07152
Sommer;Samstag;01:15;01:30;0.05976;;Übergangszeit;Samstag;01:15;01:30;0.06384;;Winter;Samstag;01:15;01:30;0.0704
Sommer;Samstag;01:30;01:45;0.05804;;Übergangszeit;Samstag;01:30;01:45;0.06244;;Winter;Samstag;01:30;01:45;0.06904
Sommer;Samstag;01:45;02:00;0.05652;;Übergangszeit;Samstag;01:45;02:00;0.06112;;Winter;Samstag;01:45;02:00;0.0676
Sommer;Samstag;02:00;02:15;0.05524;;Übergangszeit;Samstag;02:00;02:15;0.06004;;Winter;Samstag;02:00;02:15;0.0662
Sommer;Samstag;02:15;02:30;0.05424;;Übergangszeit;Samstag;02:15;02:30;0.05912;;Winter;Samstag;02:15;02:30;0.0648
Sommer;Samstag;02:30;02:45;0.05344;;Übergangszeit;Samstag;02:30;02:45;0.05828;;Winter;Samstag;02:30;02:45;0.06344
Sommer;Samstag;02:45;03:00;0.0528;;Übergangszeit;Samstag;02:45;03:00;0.05744;;Winter;Samstag;02:45;03:00;0.06208
Sommer;Samstag;03:00;03:15;0.05224;;Übergangszeit;Samstag;03:00;03:15;0.05656;;Winter;Samstag;03:00;03:15;0.06068
Sommer;Samstag;03:15;03:30;0.0518;;Übergangszeit;Samstag;03:15;03:30;0.05572;;Winter;Samstag;03:15;03:30;0.0594
Sommer;Samstag;03:30;03:45;0.05136;;Übergangszeit;Samstag;03:30;03:45;0.05508;;Winter;Samstag;03:30;03:45;0.05828
Sommer;Samstag;03:45;04:00;0.05096;;Übergangszeit;Samstag;03:45;04:00;0.05464;;Winter;Samstag;03:45;04:00;0.05744
Sommer;Samstag;04:00;04:15;0.05056;;Übergangszeit;Samstag;04:00;04:15;0.05456;;Winter;Samstag;04:00;04:15;0.05692
Sommer;Samstag;04:15;04:30;0.0502;;Übergangszeit;Samstag;04:15;04:30;0.05476;;Winter;Samstag;04:15;04:30;0.0568
Sommer;Samstag;04:30;04:45;0.05;;Übergangszeit;Samstag;04:30;04:45;0.05512;;Winter;Samstag;04:30;04:45;0.05696
Sommer;Samstag;04:45;05:00;0.05;;Übergangszeit;Samstag;04:45;05:00;0.05556;;Winter;Samstag;04:45;05:00;0.05744
Sommer;Samstag;05:00;05:15;0.05028;;Übergangszeit;Samstag;05:00;05:15;0.05608;;Winter;Samstag;05:00;05:15;0.05816
Sommer;Samstag;05:15;05:30;0.05084;;Übergangszeit;Samstag;05:15;05:30;0.05664;;Winter;Samstag;05:15;05:30;0.0592
Sommer;Samstag;05:30;05:45;0.05168;;Übergangszeit;Samstag;05:30;05:45;0.05736;;Winter;Samstag;05:30;05:45;0.06048
Sommer;Samstag;05:45;06:00;0.0528;;Übergangszeit;Samstag;05:45;06:00;0.05836;;Winter;Samstag;05:45;06:00;0.06208
Sommer;Samstag;06:00;06:15;0.05436;;Übergangszeit;Samstag;06:00;06:15;0.05984;;Winter;Samstag;06:00;06:15;0.06408
Sommer;Samstag;06:15;06:30;0.05716;;Übergangszeit;Samstag;06:15;06:30;0.06292;;Winter;Samstag;06:15;06:30;0.0674
Sommer;Samstag;06:30;06:45;0.06216;;Übergangszeit;Samstag;06:30;06:45;0.0688;;Winter;Samstag;06:30;06:45;0.07288
Sommer;Samstag;06:45;07:00;0.0704;;Übergangszeit;Samstag;06:45;07:00;0.07872;;Winter;Samstag;06:45;07:00;0.08152
Sommer;Samstag;07:00;07:15;0.08244;;Übergangszeit;Samstag;07:00;07:15;0.09344;;Winter;Samstag;07:00;07:15;0.09392
Sommer;Samstag;07:15;07:30;0.09744;;Übergangszeit;Samstag;07:15;07:30;0.1116;;Winter;Samstag;07:15;07:30;0.10944
Sommer;Samstag;07:30;07:45;0.1142;;Übergangszeit;Samstag;07:30;07:45;0.1314;;Winter;Samstag;07:30;07:45;0.12692
Sommer;Samstag;07:45;08:00;0.13152;;Übergangszeit;Samstag;07:45;08:00;0.151;;Winter;Samstag;07:45;08:00;0.14544
Sommer;Samstag;08:00;08:15;0.1482;;Übergangszeit;Samstag;08:00;08:15;0.16864;;Winter;Samstag;08:00;08:15;0.16384
Sommer;Samstag;08:15;08:30;0.16276;;Übergangszeit;Samstag;08:15;08:30;0.18324;;Winter;Samstag;08:15;08:30;0.18096
Sommer;Samstag;08:30;08:45;0.17376;;Übergangszeit;Samstag;08:30;08:45;0.19372;;Winter;Samstag;08:30;08:45;0.1956
Sommer;Samstag;08:45;09:00;0.17968;;Übergangszeit;Samstag;08:45;09:00;0.19916;;Winter;Samstag;08:45;09:00;0.20656
Sommer;Samstag;09:00;09:15;0.17964;;Übergangszeit;Samstag;09:00;09:15;0.19888;;Winter;Samstag;09:00;09:15;0.21288
Sommer;Samstag;09:15;09:30;0.17488;;Übergangszeit;Samstag;09:15;09:30;0.19404;;Winter;Samstag;09:15;09:30;0.21464
Sommer;Samstag;09:30;09:45;0.1672;;Übergangszeit;Samstag;09:30;09:45;0.1862;;Winter;Samstag;09:30;09:45;0.21212
Sommer;Samstag;09:45;10:00;0.1584;;Übergangszeit;Samstag;09:45;10:00;0.17692;;Winter;Samstag;09:45;10:00;0.20564
Sommer;Samstag;10:00;10:15;0.15016;;Übergangszeit;Samstag;10:00;10:15;0.16764;;Winter;Samstag;10:00;10:15;0.19588
Sommer;Samstag;10:15;10:30;0.14344;;Übergangszeit;Samstag;10:15;10:30;0.1596;;Winter;Samstag;10:15;10:30;0.185
Sommer;Samstag;10:30;10:45;0.13912;;Übergangszeit;Samstag;10:30;10:45;0.154;;Winter;Samstag;10:30;10:45;0.17536
Sommer;Samstag;10:45;11:00;0.138;;Übergangszeit;Samstag;10:45;11:00;0.15192;;Winter;Samstag;10:45;11:00;0.16952
Sommer;Samstag;11:00;11:15;0.14044;;Übergangszeit;Samstag;11:00;11:15;0.15392;;Winter;Samstag;11:00;11:15;0.16892
Sommer;Samstag;11:15;11:30;0.1444;;Übergangszeit;Samstag;11:15;11:30;0.15792;;Winter;Samstag;11:15;11:30;0.17132
Sommer;Samstag;11:30;11:45;0.14752;;Übergangszeit;Samstag;11:30;11:45;0.16124;;Winter;Samstag;11:30;11:45;0.17348
Sommer;Samstag;11:45;12:00;0.14728;;Übergangszeit;Samstag;11:45;12:00;0.16116;;Winter;Samstag;11:45;12:00;0.17228
Sommer;Samstag;12:00;12:15;0.142;;Übergangszeit;Samstag;12:00;12:15;0.15584;;Winter;Samstag;12:00;12:15;0.16544
Sommer;Samstag;12:15;12:30;0.13308;;Übergangszeit;Samstag;12:15;12:30;0.14664;;Winter;Samstag;12:15;12:30;0.15448
Sommer;Samstag;12:30;12:45;0.12268;;Übergangszeit;Samstag;12:30;12:45;0.13596;;Winter;Samstag;12:30;12:45;0.14204
Sommer;Samstag;12:45;13:00;0.113;;Übergangszeit;Samstag;12:45;13:00;0.12596;;Winter;Samstag;12:45;13:00;0.1306
Sommer;Samstag;13:00;13:15;0.10576;;Übergangszeit;Samstag;13:00;13:15;0.11848;;Winter;Samstag;13:00;13:15;0.12212
Sommer;Samstag;13:15;13:30;0.1006;;Übergangszeit;Samstag;13:15;13:30;0.11308;;Winter;Samstag;13:15;13:30;0.11616
Sommer;Samstag;13:30;13:45;0.0968;;Übergangszeit;Samstag;13:30;13:45;0.1088;;Winter;Samstag;13:30;13:45;0.1116
Sommer;Samstag;13:45;14:00;0.09356;;Übergangszeit;Samstag;13:45;14:00;0.10468;;Winter;Samstag;13:45;14:00;0.10744
Sommer;Samstag;14:00;14:15;0.09028;;Übergangszeit;Samstag;14:00;14:15;0.10004;;Winter;Samstag;14:00;14:15;0.10288
Sommer;Samstag;14:15;14:30;0.08712;;Übergangszeit;Samstag;14:15;14:30;0.09528;;Winter;Samstag;14:15;14:30;0.09824
Sommer;Samstag;14:30;14:45;0.0844;;Übergangszeit;Samstag;14:30;14:45;0.09104;;Winter;Samstag;14:30;14:45;0.094
Sommer;Samstag;14:45;15:00;0.08244;;Übergangszeit;Samstag;14:45;15:00;0.088;;Winter;Samstag;14:45;15:00;0.09076
Sommer;Samstag;15:00;15:15;0.08148;;Übergangszeit;Samstag;15:00;15:15;0.08656;;Winter;Samstag;15:00;15:15;0.08896
Sommer;Samstag;15:15;15:30;0.08128;;Übergangszeit;Samstag;15:15;15:30;0.08632;;Winter;Samstag;15:15;15:30;0.0882
Sommer;Samstag;15:30;15:45;0.0814;;Übergangszeit;Samstag;15:30;15:45;0.08672;;Winter;Samstag;15:30;15:45;0.08804
Sommer;Samstag;15:45;16:00;0.08152;;Übergangszeit;Samstag;15:45;16:00;0.08708;;Winter;Samstag;15:45;16:00;0.088
Sommer;Samstag;16:00;16:15;0.08132;;Übergangszeit;Samstag;16:00;16:15;0.08704;;Winter;Samstag;16:00;16:15;0.08788
Sommer;Samstag;16:15;16:30;0.08124;;Übergangszeit;Samstag;16:15;16:30;0.08724;;Winter;Samstag;16:15;16:30;0.08848
Sommer;Samstag;16:30;16:45;0.08176;;Übergangszeit;Samstag;16:30;16:45;0.08852;;Winter;Samstag;16:30;16:45;0.09092
Sommer;Samstag;16:45;17:00;0.08336;;Übergangszeit;Samstag;16:45;17:00;0.09172;;Winter;Samstag;16:45;17:00;0.09632
Sommer;Samstag;17:00;17:15;0.08656;;Übergangszeit;Samstag;17:00;17:15;0.09744;;Winter;Samstag;17:00;17:15;0.10544
Sommer;Samstag;17:15;17:30;0.09172;;Übergangszeit;Samstag;17:15;17:30;0.10568;;Winter;Samstag;17:15;17:30;0.11784
Sommer;Samstag;17:30;17:45;0.09916;;Übergangszeit;Samstag;17:30;17:45;0.1162;;Winter;Samstag;17:30;17:45;0.13264
Sommer;Samstag;17:45;18:00;0.10932;;Übergangszeit;Samstag;17:45;18:00;0.12876;;Winter;Samstag;17:45;18:00;0.14912
Sommer;Samstag;18:00;18:15;0.12208;;Übergangszeit;Samstag;18:00;18:15;0.14288;;Winter;Samstag;18:00;18:15;0.16644
Sommer;Samstag;18:15;18:30;0.13584;;Übergangszeit;Samstag;18:15;18:30;0.15732;;Winter;Samstag;18:15;18:30;0.18344
Sommer;Samstag;18:30;18:45;0.14864;;Übergangszeit;Samstag;18:30;18:45;0.17072;;Winter;Samstag;18:30;18:45;0.19904
Sommer;Samstag;18:45;19:00;0.1584;;Übergangszeit;Samstag;18:45;19:00;0.18156;;Winter;Samstag;18:45;19:00;0.21212
Sommer;Samstag;19:00;19:15;0.16356;;Übergangszeit;Samstag;19:00;19:15;0.18868;;Winter;Samstag;19:00;19:15;0.22152
